,EID,confidence,countryCode,focus,lat,lon,name,population
0,2-s2.0-0034959160,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-84870223875,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-20844463655,,,,,,,
1,2-s2.0-15244352512,,BO,major,-17.0,-65.0,Plurinational State of Bolivia,9947418.0
0,2-s2.0-15244352512,,BO,minor,-10.74958,-68.08001,Cerrado,0.0
0,2-s2.0-85020081910,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-85020081910,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-85020081910,,BR,minor,-12.97111,-38.51083,Salvador,2711840
0,2-s2.0-85008384574,,,,,,,
0,2-s2.0-84953716373,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84953716373,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-84886872857,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84886872857,,BR,minor,-12.97111,-38.51083,Salvador,2711840
0,2-s2.0-84884571444,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84884571444,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-84884571444,,BR,minor,-13.03028,-39.60472,Amargosa,22530
1,2-s2.0-84864398876,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84864398876,,US,minor,41.4036,-95.01388,Atlantic,6833.0
0,2-s2.0-79955866750,,,,,,,
0,2-s2.0-70149099126,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-70149099126,,BR,minor,-9.58333,-36.41667,Alagoas,3120922
2,2-s2.0-70149099126,,BR,minor,-9.58333,-36.41667,Alagoas,3120922
3,2-s2.0-70149099126,,BR,minor,-10.5,-37.33333,Sergipe,2068031
4,2-s2.0-70149099126,,BR,minor,-10.5,-37.33333,Sergipe,2068031
5,2-s2.0-70149099126,,BR,minor,-8.05389,-34.88111,Recife,1478098
6,2-s2.0-70149099126,,BR,minor,-8.05389,-34.88111,Recife,1478098
7,2-s2.0-70149099126,,BR,minor,-12.97111,-38.51083,Salvador,2711840
8,2-s2.0-70149099126,,BR,minor,-12.97111,-38.51083,Salvador,2711840
0,2-s2.0-0035259995,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-0035259995,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-0035259995,,BR,minor,-12.35306,-38.37889,Catu,39932
3,2-s2.0-0035259995,,BR,minor,-12.97111,-38.51083,Salvador,2711840
0,2-s2.0-85037365671,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-85010684439,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-84921470046,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-84895071303,,,,,,,
0,2-s2.0-84921510804,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84921510804,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-84921510804,,BR,minor,-2.52972,-44.30278,São Luís,917237
0,2-s2.0-84921478467,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-32644451276,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
3,2-s2.0-85021689317,,KE,major,1.0,38.0,Republic of Kenya,40046566.0
0,2-s2.0-85021689317,,,minor,7.1881,21.09375,Africa,1031833000.0
1,2-s2.0-85021689317,,KE,minor,0.334,34.797,Kakamega,1660651.0
2,2-s2.0-85021689317,,KE,minor,-0.93435,38.06005,Mwingi,11219.0
0,2-s2.0-33750346199,,MX,major,23.0,-102.0,Mexico,112468855
1,2-s2.0-33750346199,,MX,minor,20.75,-88.83333,Estado de Yucatán,1761761
0,2-s2.0-85012824790,,,,,,,
0,2-s2.0-78649421614,,,,,,,
0,2-s2.0-79251584378,,,,,,,
0,2-s2.0-67649414327,,,,,,,
0,2-s2.0-65249115858,,VE,major,8.0,-66.0,Bolivarian Republic of Venezuela,27223228
1,2-s2.0-65249115858,,VE,minor,9.91152,-67.35381,San Juan de los Morros,87739
2,2-s2.0-65249115858,,VE,minor,8.66667,-66.58333,Estado Guárico,745100
3,2-s2.0-65249115858,,US,minor,40.10201,-82.88823,Central College,0
0,2-s2.0-57349138921,,,,,,,
0,2-s2.0-3142739792,,,,,,,
0,2-s2.0-85014784235,,GT,major,15.5,-90.25,Republic of Guatemala,13550440
2,2-s2.0-85043383248,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-85043383248,,US,minor,40.68149,-73.83652,Queens,2272771.0
1,2-s2.0-85043383248,,US,minor,40.68149,-73.83652,Queens,2272771.0
0,2-s2.0-84938549955,,US,major,39.76,-98.5,United States,310232863
0,2-s2.0-32944456370,,,,,,,
2,2-s2.0-84865340257,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84865340257,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
1,2-s2.0-84865340257,,US,minor,43.41136,-106.28002,Midwest,410.0
0,2-s2.0-84931004021,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84931004021,,BR,minor,-12.97111,-38.51083,Salvador,2711840
2,2-s2.0-84931004021,,NL,minor,51.16167,5.84167,Thorn,2295
0,2-s2.0-85017452087,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-84982129839,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84982129839,,US,minor,40.68149,-73.83652,Queens,2272771.0
1,2-s2.0-84982129839,,US,minor,40.68149,-73.83652,Queens,2272771.0
2,2-s2.0-84983050114,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84983050114,,US,minor,40.68149,-73.83652,Queens,2272771.0
1,2-s2.0-84983050114,,US,minor,40.68149,-73.83652,Queens,2272771.0
2,2-s2.0-84959878623,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84959878623,,,minor,-14.60485,-57.65625,South America,385742554.0
1,2-s2.0-84959878623,,US,minor,40.68149,-73.83652,Queens,2272771.0
0,2-s2.0-84944325860,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-84893086929,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
3,2-s2.0-84893086929,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84893086929,,US,minor,41.4036,-95.01388,Atlantic,6833.0
1,2-s2.0-84893086929,,BR,minor,-27.59492,-48.4807,Ilha de Santa Catarina,0.0
2,2-s2.0-84893102483,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
3,2-s2.0-84893102483,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84893102483,,US,minor,41.4036,-95.01388,Atlantic,6833.0
1,2-s2.0-84893102483,,BR,minor,-27.59492,-48.4807,Ilha de Santa Catarina,0.0
0,2-s2.0-0036096410,,,,,,,
1,2-s2.0-84859872083,,PH,major,13.0,122.0,Republic of the Philippines,99900177.0
0,2-s2.0-84859872083,,PH,minor,18.11667,121.4,Flora,17391.0
0,2-s2.0-85041068924,,,,,,,
0,2-s2.0-85028542750,,,,,,,
0,2-s2.0-85040930532,,,,,,,
0,2-s2.0-85014511083,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-84887912963,,,,,,,
0,2-s2.0-84963974163,,MX,major,23.0,-102.0,Mexico,112468855
0,2-s2.0-80052596199,,,,,,,
0,2-s2.0-70449556457,,,,,,,
0,2-s2.0-84924801022,,,,,,,
0,2-s2.0-84861749401,,,,,,,
0,2-s2.0-84939968648,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-84902245785,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84902245785,,BR,minor,-27.0,-50.0,Santa Catarina,6249682
2,2-s2.0-84902245785,,BR,minor,-12.97111,-38.51083,Salvador,2711840
3,2-s2.0-84902245785,,BR,minor,-12.97111,-38.51083,Salvador,2711840
0,2-s2.0-85037992109,,,,,,,
0,2-s2.0-84960330722,,,,,,,
0,2-s2.0-84958781170,,,,,,,
0,2-s2.0-84944810830,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84944810830,,BR,minor,-29.98972,-52.37806,Rio Pardo,26998
2,2-s2.0-84944810830,,BR,minor,-24.5,-51.33333,Paraná,10439601
3,2-s2.0-84944810830,,BR,minor,-23.42528,-51.93861,Maringá,311724
4,2-s2.0-84944810830,,BR,minor,-23.88648,-53.96852,Altônia,20516
5,2-s2.0-84944810830,,BR,minor,-23.5475,-46.63611,São Paulo,10021295
6,2-s2.0-84944810830,,BR,minor,-11.0,-63.0,Rondônia,1560501
0,2-s2.0-84935023305,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84935023305,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-84935023305,,BR,minor,-12.97111,-38.51083,Salvador,2711840
3,2-s2.0-84935023305,,BR,minor,-0.16667,-49.0,Amazon River,0
4,2-s2.0-84935023305,,BR,minor,-0.16667,-49.0,Amazon River,0
0,2-s2.0-84961313150,,,,,,,
0,2-s2.0-84924287506,,,,,,,
2,2-s2.0-84904115614,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754.0
3,2-s2.0-84904115614,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84904115614,,US,minor,40.20979,-79.76699,West Newton,2544.0
1,2-s2.0-84904115614,,AU,minor,-17.83333,122.18333,Cape Latreille,0.0
0,2-s2.0-84888432875,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84888432875,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-84888432875,,BR,minor,-3.01258,-54.99128,Belterra,16324
3,2-s2.0-84888432875,,BR,minor,-3.01258,-54.99128,Belterra,16324
4,2-s2.0-84888432875,,BR,minor,-2.44306,-54.70833,Santarém,189047
5,2-s2.0-84888432875,,BR,minor,-2.44306,-54.70833,Santarém,189047
6,2-s2.0-84888432875,,BR,minor,-0.16667,-49.0,Amazon River,0
0,2-s2.0-84888050119,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84888050119,,BR,minor,-12.5275,-40.30694,Itaberaba,47301
2,2-s2.0-84888050119,,BR,minor,-12.5275,-40.30694,Itaberaba,47301
3,2-s2.0-84888050119,,BR,minor,-12.5275,-40.30694,Itaberaba,47301
4,2-s2.0-84888050119,,BR,minor,-8.63333,-72.86667,Flora,0
5,2-s2.0-84888050119,,BR,minor,-8.63333,-72.86667,Flora,0
0,2-s2.0-84870261491,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84870261491,,BR,minor,-22.90642,-43.18223,Rio de Janeiro,6023699
1,2-s2.0-84867614397,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
0,2-s2.0-84867614397,,BR,minor,-19.06667,-43.93333,Tibuna,0.0
6,2-s2.0-33750592552,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
0,2-s2.0-33750592552,,IT,minor,44.28208,9.86104,Parana,44.0
1,2-s2.0-33750592552,,IT,minor,44.28208,9.86104,Parana,44.0
2,2-s2.0-33750592552,,BR,minor,-23.5475,-46.63611,São Paulo,10021295.0
3,2-s2.0-33750592552,,BR,minor,-23.5475,-46.63611,São Paulo,10021295.0
4,2-s2.0-33750592552,,BR,minor,-21.51472,-51.43361,Junqueirópolis,13965.0
5,2-s2.0-33750592552,,BR,minor,-23.42528,-51.93861,Maringá,311724.0
0,2-s2.0-4444343904,,,,,,,
0,2-s2.0-0036036071,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-0036036071,,BR,minor,-23.5475,-46.63611,São Paulo,10021295
0,2-s2.0-0037126880,,,,,,,
0,2-s2.0-0035094367,,,,,,,
0,2-s2.0-0034335951,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754
1,2-s2.0-0034335951,,AU,minor,-20.0,145.0,State of Queensland,4332739
0,2-s2.0-84971054463,,,,,,,
1,2-s2.0-0026293997,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754.0
0,2-s2.0-0026293997,,AU,minor,-20.0,145.0,State of Queensland,4332739.0
0,2-s2.0-84984123526,,,,,,,
0,2-s2.0-85017498657,,,,,,,
0,2-s2.0-85009957892,,,,,,,
0,2-s2.0-84975159133,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754
1,2-s2.0-84929659239,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84929659239,,US,minor,40.68149,-73.83652,Queens,2272771.0
0,2-s2.0-84908364075,,,,,,,
0,2-s2.0-79954423401,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754
1,2-s2.0-79954423401,,AU,major,-25.0,135.0,Commonwealth of Australia,21515754
0,2-s2.0-82655189303,,,minor,12.38293,103.00781,Southeast Asia,608290000
1,2-s2.0-82655189303,,TH,major,15.5,101.0,Kingdom of Thailand,67089500
0,2-s2.0-85004097346,,LK,major,7.75,80.75,Democratic Socialist Republic of Sri Lanka,21513990
1,2-s2.0-85004097346,,LK,minor,7.4863,80.3623,Kurunegala,28571
0,2-s2.0-85042358519,,IN,major,22.0,79.0,Republic of India,1173108018
1,2-s2.0-85042358519,,LK,minor,7.75,80.75,Democratic Socialist Republic of Sri Lanka,21513990
2,2-s2.0-85042358519,,IN,minor,30.91667,75.41667,State of Punjab,27743338
3,2-s2.0-85042358519,,IN,minor,30.91667,75.41667,State of Punjab,27743338
4,2-s2.0-85042358519,,IN,minor,30.91667,75.41667,State of Punjab,27743338
0,2-s2.0-84896349916,,,,,,,
0,2-s2.0-84940857416,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-84861660190,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-70349120979,,CR,major,10.0,-84.0,Republic of Costa Rica,4516220
0,2-s2.0-0033948434,,,,,,,
0,2-s2.0-3543028574,,,,,,,
0,2-s2.0-0016164818,,,,,,,
0,2-s2.0-85043758259,,,,,,,
0,2-s2.0-85018869600,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-85029581482,,IN,major,22.0,79.0,Republic of India,1173108018.0
0,2-s2.0-85029581482,,IN,minor,28.53009,77.25174,South Delhi,2731929.0
0,2-s2.0-85008600481,,,,,,,
2,2-s2.0-84961164163,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-84961164163,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
1,2-s2.0-84961164163,,US,minor,41.4036,-95.01388,Atlantic,6833.0
3,2-s2.0-84887906737,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
0,2-s2.0-84887906737,,BR,minor,-22.88583,-48.445,Botucatu,113862.0
1,2-s2.0-84887906737,,BR,minor,-22.88583,-48.445,Botucatu,113862.0
2,2-s2.0-84887906737,,BR,minor,-23.5475,-46.63611,São Paulo,10021295.0
0,2-s2.0-84871815591,,,,,,,
2,2-s2.0-84863825788,,IT,major,42.83333,12.83333,Repubblica Italiana,60340328.0
0,2-s2.0-84863825788,,,minor,-14.60485,-57.65625,South America,385742554.0
1,2-s2.0-84863825788,,IT,minor,43.08611,12.48106,Via Lippia,1521.0
0,2-s2.0-79952943445,,,,,,,
0,2-s2.0-80054748616,,,,,,,
0,2-s2.0-63849192522,,,,,,,
0,2-s2.0-33748772533,,,,,,,
0,2-s2.0-84982915887,,,,,,,
0,2-s2.0-84924390312,,,,,,,
0,2-s2.0-84887860556,,,,,,,
1,2-s2.0-84860909829,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
0,2-s2.0-84860909829,,BR,minor,-2.52972,-44.30278,São Luís,917237.0
0,2-s2.0-80051521543,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-80051521543,,BR,minor,-7.115,-34.86306,João Pessoa,650883
2,2-s2.0-80051521543,,,minor,20.38583,-72.33398,Caribean,39169962
0,2-s2.0-79952917162,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-0030874884,,CL,major,-30.0,-71.0,Republic of Chile,16746491
1,2-s2.0-0030874884,,CL,major,-30.0,-71.0,Republic of Chile,16746491
0,2-s2.0-85039561765,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-0036084725,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-0036084725,,BR,minor,-5.62917,-37.04361,Caatinga,0
2,2-s2.0-0036084725,,BR,minor,-8.62306,-37.15583,Buíque,20324
0,2-s2.0-85015427380,,,,,,,
0,2-s2.0-84922106177,,,,,,,
0,2-s2.0-33748951593,,,,,,,
0,2-s2.0-84857944330,,,minor,-14.60485,-57.65625,South America,385742554
1,2-s2.0-84857944330,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-84857944330,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
3,2-s2.0-84857944330,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
4,2-s2.0-84857944330,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
5,2-s2.0-84857944330,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-77958455866,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
2,2-s2.0-49349086786,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-49349086786,,AR,major,-34.0,-64.0,Argentine Republic,41343201.0
1,2-s2.0-49349086786,,US,minor,28.75054,-82.5001,Florida,17671452.0
2,2-s2.0-0032786662,,CA,major,60.10867,-113.64258,Canada,33679000.0
0,2-s2.0-0032786662,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
1,2-s2.0-0032786662,,CA,minor,45.11461,-63.57594,West Indian Road,0.0
0,2-s2.0-84929508582,,,,,,,
0,2-s2.0-84879843477,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-0037639762,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-80051980227,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-80051980227,,BR,minor,-22.90642,-43.18223,Rio de Janeiro,6023699
2,2-s2.0-80051980227,,BR,minor,-18.91861,-48.27722,Uberlândia,563536
0,2-s2.0-84897889626,,,,,,,
0,2-s2.0-84962173683,,YT,major,-12.83333,45.16667,Mayotte,159042
1,2-s2.0-84962173683,,,minor,-10.0,70.0,Indian Ocean,0
0,2-s2.0-84939875354,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
1,2-s2.0-84939875354,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
2,2-s2.0-84939875354,,ZA,minor,-29.0,30.0,Province of KwaZulu-Natal,10154469
3,2-s2.0-84939875354,,ZA,minor,-27.35261,32.69127,Lake Sibayi,0
4,2-s2.0-84939875354,,ZA,minor,-27.35261,32.69127,Lake Sibayi,0
0,2-s2.0-18244395884,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
1,2-s2.0-18244395884,,ZA,minor,-32.0,26.0,Eastern Cape,6490714
0,2-s2.0-84883789439,,TH,major,15.5,101.0,Kingdom of Thailand,67089500
0,2-s2.0-84977089445,,FJ,major,-18.0,178.0,Republic of Fiji,875983
0,2-s2.0-84929118587,,FJ,major,-18.0,178.0,Republic of Fiji,875983
1,2-s2.0-84929118587,,FJ,major,-18.0,178.0,Republic of Fiji,875983
2,2-s2.0-84929118587,,FJ,major,-18.0,178.0,Republic of Fiji,875983
3,2-s2.0-84929118587,,FJ,major,-18.0,178.0,Republic of Fiji,875983
4,2-s2.0-84929118587,,FJ,major,-18.0,178.0,Republic of Fiji,875983
5,2-s2.0-84929118587,,FJ,major,-18.0,178.0,Republic of Fiji,875983
6,2-s2.0-84929118587,,IN,minor,22.0,79.0,Republic of India,1173108018
7,2-s2.0-84929118587,,FJ,minor,-19.1543,178.08988,Burelevu Settlement,0
8,2-s2.0-84929118587,,FJ,minor,-17.84512,178.01903,Viti Levu,0
9,2-s2.0-84929118587,,FJ,minor,-17.84512,178.01903,Viti Levu,0
10,2-s2.0-84929118587,,FJ,minor,-16.8374,-179.95537,Taveuni Island,0
11,2-s2.0-84929118587,,FJ,minor,-17.67318,177.10768,Mana Island,0
0,2-s2.0-84937519793,,FJ,major,-18.0,178.0,Republic of Fiji,875983
1,2-s2.0-84937519793,,FJ,major,-18.0,178.0,Republic of Fiji,875983
2,2-s2.0-77954358375,,GR,major,39.0,22.0,Hellenic Republic,11000000.0
0,2-s2.0-77954358375,,IN,major,22.0,79.0,Republic of India,1173108018.0
1,2-s2.0-77954358375,,GR,minor,40.86581,24.14276,Domátia,457.0
1,2-s2.0-36648999321,,GR,major,39.0,22.0,Hellenic Republic,11000000.0
0,2-s2.0-36648999321,,GR,minor,40.86581,24.14276,Domátia,457.0
0,2-s2.0-84983399875,,,,,,,
0,2-s2.0-84860911361,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-84860911361,,BR,minor,-21.0,-56.83333,Serra da Bodoquena,0
0,2-s2.0-84856952227,,,,,,,
1,2-s2.0-84902509838,,IN,major,22.0,79.0,Republic of India,1173108018.0
0,2-s2.0-84902509838,,IN,minor,29.05,79.51667,Pantnagar,0.0
0,2-s2.0-0036913917,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-0036913917,,BR,minor,-23.5475,-46.63611,São Paulo,10021295
2,2-s2.0-0036913917,,BR,minor,-21.28083,-46.36111,Juréia,0
0,2-s2.0-0033834167,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
0,2-s2.0-85019027543,,,,,,,
0,2-s2.0-62549163351,,,,,,,
0,2-s2.0-84977592743,,,,,,,
2,2-s2.0-0033679341,,US,major,39.76,-98.5,United States,310232863.0
0,2-s2.0-0033679341,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
1,2-s2.0-0033679341,,US,minor,39.95095,-75.08712,Pavonia,0.0
2,2-s2.0-0344287508,,CA,major,60.10867,-113.64258,Canada,33679000.0
0,2-s2.0-0344287508,,CA,minor,51.81672,-108.58405,Opuntia Lake,0.0
1,2-s2.0-0344287508,,CA,minor,51.81672,-108.58405,Opuntia Lake,0.0
0,2-s2.0-0020930801,,,,,,,
0,2-s2.0-0000633208,,,,,,,
1,2-s2.0-85019877569,,FR,major,46.0,2.0,Republic of France,64768389.0
0,2-s2.0-85019877569,,FR,minor,46.8535,0.54317,Antran,1133.0
0,2-s2.0-84985852766,,SE,major,62.0,15.0,Kingdom of Sweden,9828655
1,2-s2.0-84985852766,,SE,minor,56.751,16.63333,Öland,0
0,2-s2.0-84872128929,,,,,,,
0,2-s2.0-76149136897,,,minor,-14.60485,-57.65625,South America,385742554
1,2-s2.0-76149136897,,,minor,-14.60485,-57.65625,South America,385742554
2,2-s2.0-76149136897,,MX,major,23.0,-102.0,Mexico,112468855
0,2-s2.0-26244454377,,ZA,major,-29.0,24.0,Republic of South Africa,49000000
2,2-s2.0-84952187224,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330.0
0,2-s2.0-84952187224,,EG,major,27.0,30.0,Arab Republic of Egypt,80471869.0
1,2-s2.0-84952187224,,BR,minor,-6.38547,-36.63908,Acari,11035.0
0,2-s2.0-84955488519,,,,,,,
0,2-s2.0-84859733727,,,,,,,
0,2-s2.0-84858591043,,,,,,,
0,2-s2.0-51249188886,,,,,,,
2,2-s2.0-85009935484,,PH,major,13.0,122.0,Republic of the Philippines,99900177.0
0,2-s2.0-85009935484,,AR,major,-34.0,-64.0,Argentine Republic,41343201.0
1,2-s2.0-85009935484,,PH,minor,18.11667,121.4,Flora,17391.0
0,2-s2.0-0034868661,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-0034868661,,BR,minor,-32.035,-52.09861,Rio Grande,187838
0,2-s2.0-85014363765,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-85014363765,,BR,minor,-20.12861,-40.30778,Serra,394153
0,2-s2.0-85010953398,,CM,major,6.0,12.5,Republic of Cameroon,19294149
1,2-s2.0-85010953398,,CM,minor,5.9597,10.14597,Bamenda,393835
0,2-s2.0-84890481304,,CM,major,6.0,12.5,Republic of Cameroon,19294149
1,2-s2.0-84890481304,,CM,minor,5.9597,10.14597,Bamenda,393835
0,2-s2.0-44549084733,,,,,,,
0,2-s2.0-84885016896,,,,,,,
1,2-s2.0-33845574429,,EC,major,-1.25,-78.25,Republic of Ecuador,14790608.0
0,2-s2.0-33845574429,,EC,minor,0.0,-90.5,Galapagos Islands,0.0
1,2-s2.0-6344231827,,EC,major,-1.25,-78.25,Republic of Ecuador,14790608.0
0,2-s2.0-6344231827,,EC,minor,0.0,-90.5,Galapagos Islands,0.0
1,2-s2.0-0038518543,,EC,major,-1.25,-78.25,Republic of Ecuador,14790608.0
0,2-s2.0-0038518543,,EC,minor,0.0,-90.5,Galapagos Islands,0.0
0,2-s2.0-84857931904,,IN,major,22.0,79.0,Republic of India,1173108018
1,2-s2.0-84857931904,,IN,minor,29.25,76.33333,State of Haryāna,25351462
0,2-s2.0-0034493711,,IN,major,22.0,79.0,Republic of India,1173108018
0,2-s2.0-0027140650,,IN,major,22.0,79.0,Republic of India,1173108018
1,2-s2.0-84901775898,,CM,major,6.0,12.5,Republic of Cameroon,19294149.0
0,2-s2.0-84901775898,,CM,minor,7.32765,13.58472,Ngaoundéré,231357.0
0,2-s2.0-84876539512,,TR,major,39.0,35.0,Republic of Turkey,77804122
1,2-s2.0-84876539512,,TR,major,39.0,35.0,Republic of Turkey,77804122
2,2-s2.0-84876539512,,AQ,minor,-77.6,161.08333,Linnaeus Terrace,0
3,2-s2.0-84876539512,,FR,minor,49.86667,1.66667,Samfoin,0
0,2-s2.0-55849127049,,BR,major,-10.0,-55.0,Federative Republic of Brazil,201103330
1,2-s2.0-55849127049,,BR,minor,-22.90642,-43.18223,Rio de Janeiro,6023699
0,2-s2.0-85007482829,,PK,major,30.0,70.0,Islamic Republic of Pakistan,184404791
1,2-s2.0-85007482829,,PK,major,30.0,70.0,Islamic Republic of Pakistan,184404791
2,2-s2.0-85007482829,,PK,major,30.0,70.0,Islamic Republic of Pakistan,184404791
3,2-s2.0-85007482829,,PK,minor,34.12018,72.46982,Swabi,97363
4,2-s2.0-85007482829,,PK,minor,34.45993,72.50237,Khyber Pakhtunkhwa Province,22000000
5,2-s2.0-85007482829,,AU,minor,-21.51667,143.21667,Sesbania,0
0,2-s2.0-35848950957,,,,,,,
0,2-s2.0-60649108090,,,,,,,
